id,source,target,scene,subtype,register,variant,priority,match_mode,notes,review_status,provenance
PHR-3671,从海关回来怎么走？,由海關返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3672,我在海关等车。,我喺海關等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3674,怎么去登机口？,點去登機閘口呀？,transport,directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_062,generated_candidate,controlled_generation_v1.0
PHR-3675,入境处离这里远吗？,入境處離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3676,从这里到入境处要多久？,由呢度去入境處要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3677,从这里到入境处多少钱？,由呢度去入境處要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3678,今天还有车去酒店吗？,今日仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3679,我在入境处迷路了。,我喺入境處蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3680,从入境处回来怎么走？,由入境處返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3681,我在入境处等车。,我喺入境處等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3682,我要去行李领取处。,我要去行李認領處。,transport,destination,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_061,generated_candidate,controlled_generation_v1.0
PHR-3683,怎么去码头？,點去碼頭呀？,transport,directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_062,generated_candidate,controlled_generation_v1.0
PHR-3684,行李领取处离这里远吗？,行李認領處離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3685,从这里到行李领取处要多久？,由呢度去行李認領處要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3686,从这里到行李领取处多少钱？,由呢度去行李認領處要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3687,今天还有车去诊所吗？,今日仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3688,我在行李领取处迷路了。,我喺行李認領處蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3689,从行李领取处回来怎么走？,由行李認領處返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3690,我在行李领取处等车。,我喺行李認領處等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3691,我要去登机口。,我要去登機閘口。,transport,destination,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_061,generated_candidate,controlled_generation_v1.0
PHR-3692,怎么去海边？,點去海邊呀？,transport,directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_062,generated_candidate,controlled_generation_v1.0
PHR-3693,登机口离这里远吗？,登機閘口離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3694,从这里到登机口要多久？,由呢度去登機閘口要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3695,从这里到登机口多少钱？,由呢度去登機閘口要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3696,今天还有车去停车场吗？,今日仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3697,我在登机口迷路了。,我喺登機閘口蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3698,从登机口回来怎么走？,由登機閘口返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3699,我在登机口等车。,我喺登機閘口等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3701,怎么去市中心？,點去市中心呀？,transport,directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_062,generated_candidate,controlled_generation_v1.0
PHR-3702,码头离这里远吗？,碼頭離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3703,从这里到码头要多久？,由呢度去碼頭要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3704,从这里到码头多少钱？,由呢度去碼頭要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3705,今天还有车去行李领取处吗？,今日仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3706,我在码头迷路了。,我喺碼頭蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3707,从码头回来怎么走？,由碼頭返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3708,我在码头等车。,我喺碼頭等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3710,怎么去附近？,點去附近呀？,transport,directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_062,generated_candidate,controlled_generation_v1.0
PHR-3711,海边离这里远吗？,海邊離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3712,从这里到海边要多久？,由呢度去海邊要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3713,从这里到海边多少钱？,由呢度去海邊要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3714,明天还有车去机场吗？,聽日仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3715,我在海边迷路了。,我喺海邊蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3716,从海边回来怎么走？,由海邊返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3717,我在海边等车。,我喺海邊等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3719,市中心离这里远吗？,市中心離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3720,从这里到市中心要多久？,由呢度去市中心要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3721,从这里到市中心多少钱？,由呢度去市中心要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3722,明天还有车去酒店吗？,聽日仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3723,我在市中心迷路了。,我喺市中心蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3724,从市中心回来怎么走？,由市中心返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3725,我在市中心等车。,我喺市中心等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3727,附近离这里远吗？,附近離呢度遠唔遠呀？,transport,distance,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_076,generated_candidate,controlled_generation_v1.0
PHR-3728,从这里到附近要多久？,由呢度去附近要幾耐呀？,transport,duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_063,generated_candidate,controlled_generation_v1.0
PHR-3729,从这里到附近多少钱？,由呢度去附近要幾多錢呀？,transport,fare,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_064,generated_candidate,controlled_generation_v1.0
PHR-3730,明天还有车去诊所吗？,聽日仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3731,我在附近迷路了。,我喺附近蕩失路。,transport,lost,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_075,generated_candidate,controlled_generation_v1.0
PHR-3732,从附近回来怎么走？,由附近返嚟點行呀？,transport,return_directions,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_074,generated_candidate,controlled_generation_v1.0
PHR-3733,我在附近等车。,我喺附近等車。,transport,waiting,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_080,generated_candidate,controlled_generation_v1.0
PHR-3734,明天还有车去停车场吗？,聽日仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3735,明天还有车去行李领取处吗？,聽日仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3736,昨天还有车去机场吗？,尋日仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3737,昨天还有车去酒店吗？,尋日仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3738,昨天还有车去诊所吗？,尋日仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3739,昨天还有车去停车场吗？,尋日仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3740,昨天还有车去行李领取处吗？,尋日仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3741,现在还有车去机场吗？,而家仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3742,现在还有车去酒店吗？,而家仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3743,现在还有车去诊所吗？,而家仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3744,现在还有车去停车场吗？,而家仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3745,现在还有车去行李领取处吗？,而家仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3746,等一下还有车去机场吗？,等陣仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3747,等一下还有车去酒店吗？,等陣仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3748,等一下还有车去诊所吗？,等陣仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3749,等一下还有车去停车场吗？,等陣仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3750,等一下还有车去行李领取处吗？,等陣仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3751,一会儿还有车去机场吗？,一陣仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3752,一会儿还有车去酒店吗？,一陣仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3753,一会儿还有车去诊所吗？,一陣仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3754,一会儿还有车去停车场吗？,一陣仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3755,一会儿还有车去行李领取处吗？,一陣仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3756,早上还有车去机场吗？,朝早仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3757,早上还有车去酒店吗？,朝早仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3758,早上还有车去诊所吗？,朝早仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3759,早上还有车去停车场吗？,朝早仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3760,早上还有车去行李领取处吗？,朝早仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3761,中午还有车去机场吗？,中午仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3762,中午还有车去酒店吗？,中午仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3763,中午还有车去诊所吗？,中午仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3764,中午还有车去停车场吗？,中午仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3765,中午还有车去行李领取处吗？,中午仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3766,下午还有车去机场吗？,下晝仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3767,下午还有车去酒店吗？,下晝仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3768,下午还有车去诊所吗？,下晝仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3769,下午还有车去停车场吗？,下晝仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3770,下午还有车去行李领取处吗？,下晝仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3771,晚上还有车去机场吗？,夜晚仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3772,晚上还有车去酒店吗？,夜晚仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3773,晚上还有车去诊所吗？,夜晚仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3774,晚上还有车去停车场吗？,夜晚仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3775,晚上还有车去行李领取处吗？,夜晚仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3776,今晚还有车去机场吗？,今晚仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3777,今晚还有车去酒店吗？,今晚仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3778,今晚还有车去诊所吗？,今晚仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3779,今晚还有车去停车场吗？,今晚仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3780,今晚还有车去行李领取处吗？,今晚仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3781,明早还有车去机场吗？,聽朝仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3782,明早还有车去酒店吗？,聽朝仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3783,明早还有车去诊所吗？,聽朝仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3784,明早还有车去停车场吗？,聽朝仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3785,明早还有车去行李领取处吗？,聽朝仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3786,周末还有车去机场吗？,週末仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3787,周末还有车去酒店吗？,週末仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3788,周末还有车去诊所吗？,週末仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3789,周末还有车去停车场吗？,週末仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3790,周末还有车去行李领取处吗？,週末仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3791,下周还有车去机场吗？,下個星期仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3792,下周还有车去酒店吗？,下個星期仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3793,下周还有车去诊所吗？,下個星期仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3794,下周还有车去停车场吗？,下個星期仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3795,下周还有车去行李领取处吗？,下個星期仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3796,这个月还有车去机场吗？,今個月仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3797,这个月还有车去酒店吗？,今個月仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3798,这个月还有车去诊所吗？,今個月仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3799,这个月还有车去停车场吗？,今個月仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3800,这个月还有车去行李领取处吗？,今個月仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3801,下个月还有车去机场吗？,下個月仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3802,下个月还有车去酒店吗？,下個月仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3803,下个月还有车去诊所吗？,下個月仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3804,下个月还有车去停车场吗？,下個月仲有冇車去停車場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3805,下个月还有车去行李领取处吗？,下個月仲有冇車去行李認領處呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3806,三点还有车去机场吗？,三點仲有冇車去機場呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3807,三点还有车去酒店吗？,三點仲有冇車去酒店呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3808,三点还有车去诊所吗？,三點仲有冇車去診所呀？,transport,late_service,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_070,generated_candidate,controlled_generation_v1.0
PHR-3809,请送热水到房间。,唔該送熱水上房。,hotel,amenity_request,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_083,generated_candidate,controlled_generation_v1.0
PHR-3810,房间里的热水坏了。,間房嘅熱水壞咗。,hotel,broken_amenity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_082,generated_candidate,controlled_generation_v1.0
PHR-3811,前台有没有手机？,前台有冇手機呀？,hotel,front_desk_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_094,generated_candidate,controlled_generation_v1.0
PHR-3812,我想把退房时间改到今天。,我想將退房時間改到今日。,hotel,late_checkout,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_091,generated_candidate,controlled_generation_v1.0
PHR-3813,我把手机落在房间了。,我漏低咗手機喺間房。,hotel,left_item,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_093,generated_candidate,controlled_generation_v1.0
PHR-3814,房间里没有热水。,間房冇熱水。,hotel,missing_amenity,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_081,generated_candidate,controlled_generation_v1.0
PHR-3815,我预订了今天的房间。,我訂咗今日嘅房。,hotel,reservation,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_090,generated_candidate,controlled_generation_v1.0
PHR-3816,这里可以叫出租车吗？,呢度可唔可以叫的士呀？,hotel,service_availability,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_086,generated_candidate,controlled_generation_v1.0
PHR-3817,叫出租车需要多久？,叫的士要幾耐呀？,hotel,service_duration,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_088,generated_candidate,controlled_generation_v1.0
PHR-3818,叫出租车要多少钱？,叫的士要幾多錢呀？,hotel,service_price,neutral_colloquial,hong_kong,78,exact_or_normalized,generated_from_frame_087,generated_candidate,controlled_generation_v1.0
