id,slot_type,source,target,canonical_source,target_strategy,semantic_class,features,priority,review_status,provenance
SLV-00442,item,袜子,襪,袜子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00443,item,毛巾,毛巾,毛巾,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00444,item,牙刷,牙刷,牙刷,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00445,item,牙膏,牙膏,牙膏,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00446,item,纸巾,紙巾,纸巾,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00447,item,口罩,口罩,口罩,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00448,item,药,藥,药,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00449,item,地图,地圖,地图,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00450,item,车票,車飛,车票,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00451,item,门票,門票,门票,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00452,item,发票,發票,发票,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00453,item,收据,收據,收据,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00454,item,袋子,袋,袋子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00455,item,盒子,盒,盒子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00456,item,瓶子,樽,瓶子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00457,item,杯子,杯,杯子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00458,item,书,書,书,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00459,item,笔,筆,笔,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00460,item,文件,文件,文件,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00461,item,合同,合約,合同,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00462,item,报告,報告,报告,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00463,item,礼物,禮物,礼物,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00464,item,花,花,花,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00465,item,电池,電池,电池,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00466,item,灯泡,燈膽,灯泡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00467,item,转换插头,轉插,转换插头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00468,item,SIM卡,電話卡,SIM卡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00469,item,八达通,八達通,八达通,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00470,item,现金,現金,现金,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00471,item,信用卡,信用卡,信用卡,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00472,item,会员卡,會員卡,会员卡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00473,leisure_person,同事,同事,同事,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00474,leisure_person,朋友,朋友,朋友,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00475,leisure_person,家人,屋企人,家人,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00476,measurable_service,叫出租车,叫的士,叫出租车,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00477,measurable_service,送餐,送餐,送餐,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00478,measurable_service,打扫房间,執房,打扫房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00479,measurable_service,修空调,整冷氣,修空调,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00480,measurable_service,更换房间,換房,更换房间,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00481,measurable_service,寄存行李,寄存行李,寄存行李,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00482,measurable_service,打印文件,印文件,打印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00483,measurable_service,复印文件,影印文件,复印文件,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00484,measurable_service,兑换现金,兌現金,兑换现金,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00485,measurable_service,充电话费,增值電話卡,充电话费,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00486,measurable_service,预约餐厅,訂餐廳,预约餐厅,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00487,measurable_service,预约医生,約醫生,预约医生,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00488,measurable_service,处理这个问题,處理呢個問題,处理这个问题,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00489,measurable_service,开具发票,開發票,开具发票,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00490,measurable_service,延迟退房,延遲退房,延迟退房,mapped_value_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00491,measurable_service,安排接送,安排接送,安排接送,same_form_metadata,action,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00492,medicine,止痛药,止痛藥,止痛药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00493,medicine,退烧药,退燒藥,退烧药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00494,medicine,感冒药,傷風藥,感冒药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00495,medicine,咳嗽药水,咳藥水,咳嗽药水,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00496,medicine,消炎药,消炎藥,消炎药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00497,medicine,抗生素,抗生素,抗生素,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00498,medicine,胃药,胃藥,胃药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00499,medicine,药膏,藥膏,药膏,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00500,medicine,眼药水,眼藥水,眼药水,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00501,medicine,创可贴,膠布,创可贴,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00502,medicine,口罩,口罩,口罩,same_form_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00503,medicine,体温计,探熱針,体温计,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00504,medicine,血压计,血壓計,血压计,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00505,medicine,维生素,維他命,维生素,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00506,medicine,处方药,處方藥,处方药,mapped_value_metadata,medical,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00507,past_time,昨天,尋日,昨天,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00508,past_time,早上,朝早,早上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00509,past_time,中午,中午,中午,same_form_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00510,past_time,下午,下晝,下午,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00511,past_time,晚上,夜晚,晚上,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00512,past_time,刚才,頭先,刚才,mapped_value_metadata,time,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00513,person,我,我,我,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00514,person,你,你,你,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00515,person,他,佢,他,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00516,person,她,佢,她,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00517,person,我们,我哋,我们,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00518,person,你们,你哋,你们,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00519,person,他们,佢哋,他们,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00520,person,同事,同事,同事,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00521,person,朋友,朋友,朋友,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00522,person,老板,老闆,老板,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00523,person,客户,客戶,客户,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00524,person,医生,醫生,医生,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00525,person,老师,老師,老师,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00526,person,经理,經理,经理,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00527,person,家人,屋企人,家人,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00528,person_social,他,佢,他,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00529,person_social,她,佢,她,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00530,person_social,同事,同事,同事,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00531,person_social,朋友,朋友,朋友,same_form_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00532,person_social,老板,老闆,老板,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00533,person_social,客户,客戶,客户,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00534,person_social,医生,醫生,医生,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00535,person_social,老师,老師,老师,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00536,person_social,经理,經理,经理,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00537,person_social,家人,屋企人,家人,mapped_value_metadata,person,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00538,place,机场,機場,机场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00539,place,火车站,火車站,火车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00540,place,地铁站,港鐵站,地铁站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00541,place,公交车站,巴士站,公交车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00542,place,出租车站,的士站,出租车站,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00543,place,酒店,酒店,酒店,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00544,place,餐厅,餐廳,餐厅,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00545,place,商场,商場,商场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00546,place,超市,超市,超市,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00547,place,便利店,便利店,便利店,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00548,place,洗手间,洗手間,洗手间,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00549,place,医院,醫院,医院,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00550,place,诊所,診所,诊所,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00551,place,药店,藥房,药店,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00552,place,银行,銀行,银行,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00553,place,公司,公司,公司,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00554,place,办公室,辦公室,办公室,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00555,place,会议室,會議室,会议室,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00556,place,学校,學校,学校,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00557,place,教室,教室,教室,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00558,place,家里,屋企,家里,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00559,place,楼下,樓下,楼下,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00560,place,楼上,樓上,楼上,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00561,place,门口,門口,门口,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00562,place,停车场,停車場,停车场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00563,place,服务台,服務台,服务台,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00564,place,警察局,警署,警察局,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00565,place,海关,海關,海关,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00566,place,入境处,入境處,入境处,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00567,place,行李领取处,行李認領處,行李领取处,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00568,place,登机口,登機閘口,登机口,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00569,place,码头,碼頭,码头,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00570,place,海边,海邊,海边,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00571,place,市中心,市中心,市中心,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00572,place,附近,附近,附近,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00573,place_local,酒店,酒店,酒店,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00574,place_local,餐厅,餐廳,餐厅,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00575,place_local,商场,商場,商场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00576,place_local,超市,超市,超市,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00577,place_local,便利店,便利店,便利店,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00578,place_local,洗手间,洗手間,洗手间,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00579,place_local,医院,醫院,医院,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00580,place_local,诊所,診所,诊所,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00581,place_local,药店,藥房,药店,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00582,place_local,银行,銀行,银行,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00583,place_local,公司,公司,公司,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00584,place_local,办公室,辦公室,办公室,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00585,place_local,会议室,會議室,会议室,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00586,place_local,学校,學校,学校,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00587,place_local,教室,教室,教室,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00588,place_local,家里,屋企,家里,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00589,place_local,楼下,樓下,楼下,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00590,place_local,楼上,樓上,楼上,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00591,place_local,门口,門口,门口,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00592,place_local,停车场,停車場,停车场,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00593,place_local,服务台,服務台,服务台,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00594,place_local,警察局,警署,警察局,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00595,place_local,海边,海邊,海边,mapped_value_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00596,place_local,市中心,市中心,市中心,same_form_metadata,place,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00597,product_item,手机,手機,手机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00598,product_item,充电器,充電器,充电器,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00599,product_item,充电宝,尿袋,充电宝,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00600,product_item,耳机,耳機,耳机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00601,product_item,数据线,數據線,数据线,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00602,product_item,电脑,電腦,电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00603,product_item,平板电脑,平板電腦,平板电脑,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00604,product_item,相机,相機,相机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00605,product_item,手表,手錶,手表,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00606,product_item,眼镜,眼鏡,眼镜,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00607,product_item,雨伞,遮,雨伞,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00608,product_item,行李箱,行李箱,行李箱,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00609,product_item,背包,背包,背包,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00610,product_item,钱包,銀包,钱包,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00611,product_item,毛巾,毛巾,毛巾,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00612,product_item,牙刷,牙刷,牙刷,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00613,product_item,牙膏,牙膏,牙膏,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00614,product_item,纸巾,紙巾,纸巾,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00615,product_item,口罩,口罩,口罩,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00616,product_item,药,藥,药,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00617,product_item,地图,地圖,地图,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00618,product_item,袋子,袋,袋子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00619,product_item,盒子,盒,盒子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00620,product_item,瓶子,樽,瓶子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00621,product_item,杯子,杯,杯子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00622,product_item,书,書,书,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00623,product_item,笔,筆,笔,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00624,product_item,礼物,禮物,礼物,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00625,product_item,花,花,花,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00626,product_item,电池,電池,电池,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00627,product_item,灯泡,燈膽,灯泡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00628,product_item,转换插头,轉插,转换插头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00629,product_item,SIM卡,電話卡,SIM卡,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00630,product_item,八达通,八達通,八达通,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00631,quality_adj,好吃,好食,好吃,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00632,quality_adj,难吃,難食,难吃,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00633,quality_adj,好喝,好飲,好喝,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00634,quality_adj,太甜,太甜,太甜,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00635,quality_adj,太咸,太鹹,太咸,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00636,quality_adj,太辣,太辣,太辣,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00637,quality_adj,太油,太油,太油,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00638,quality_adj,太冷,太凍,太冷,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00639,quality_adj,太热,太熱,太热,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00640,quality_adj,新鲜,新鮮,新鲜,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00641,quality_adj,熟了,熟咗,熟了,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00642,quality_adj,还没熟,未熟,还没熟,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00643,quality_adj,干净,乾淨,干净,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00644,quality_adj,不干净,唔乾淨,不干净,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00645,quality_adj,好看,靚,好看,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00646,quality_adj,合适,啱,合适,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00647,quality_adj,太大,太大,太大,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00648,quality_adj,太小,太細,太小,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00649,quality_adj,太贵,太貴,太贵,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00650,quality_adj,便宜,平,便宜,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00651,quality_adj,方便,方便,方便,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00652,quality_adj,不方便,唔方便,不方便,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00653,quality_adj,清楚,清楚,清楚,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00654,quality_adj,不清楚,唔清楚,不清楚,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00655,quality_adj,正确,啱,正确,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00656,quality_adj,不对,唔啱,不对,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00657,quality_adj,安全,安全,安全,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00658,quality_adj,危险,危險,危险,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00659,quality_adj,有用,有用,有用,same_form_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00660,quality_adj,没用,冇用,没用,mapped_value_metadata,attribute,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00661,requestable_room_item,热水,熱水,热水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00662,requestable_room_item,毛巾,毛巾,毛巾,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00663,requestable_room_item,牙刷,牙刷,牙刷,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00664,requestable_room_item,拖鞋,拖鞋,拖鞋,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00665,requestable_room_item,吹风机,風筒,吹风机,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00666,requestable_room_item,转换插头,轉插,转换插头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00667,requestable_room_item,洗发水,洗頭水,洗发水,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00668,requestable_room_item,沐浴露,沐浴露,沐浴露,same_form_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00669,requestable_room_item,卫生纸,廁紙,卫生纸,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00670,requestable_room_item,枕头,枕頭,枕头,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
SLV-00671,requestable_room_item,被子,被,被子,mapped_value_metadata,object,{},80,generated_candidate,controlled_slot_bank_v1.0
